ts,open,high,low,close,n_obs,source,quality,xcheck_spread_bps,xcheck_sources
2023-03-07 19:00:00+00:00,0.99999517,0.99999517,0.99999517,0.99999517,0,chainlink,measured,1.1517000000005329,2
2023-03-07 20:00:00+00:00,0.99999517,0.99999517,0.99999517,0.99999517,0,chainlink,measured,1.1517000000005329,2
2023-03-07 21:00:00+00:00,0.99999517,0.99999517,0.99999517,0.99999517,0,chainlink,measured,1.051700000000988,2
2023-03-07 22:00:00+00:00,0.99999517,0.99999517,0.99999517,0.99999517,0,chainlink,measured,1.051700000000988,2
2023-03-07 23:00:00+00:00,0.99999517,0.99999517,0.99999517,0.99999517,0,chainlink,measured,1.051700000000988,2
2023-03-08 00:00:00+00:00,0.99999517,0.99999517,0.99999517,0.99999517,0,chainlink,measured,1.051700000000988,2
2023-03-08 01:00:00+00:00,0.99999517,0.99999517,0.99999517,0.99999517,0,chainlink,measured,1.1517000000005329,2
2023-03-08 02:00:00+00:00,0.99999517,0.99999517,0.99999517,0.99999517,0,chainlink,measured,1.051700000000988,2
2023-03-08 03:00:00+00:00,0.99999517,0.99999517,0.99999517,0.99999517,0,chainlink,measured,1.051700000000988,2
2023-03-08 04:00:00+00:00,0.99999517,0.99999517,0.99999517,0.99999517,0,chainlink,measured,1.051700000000988,2
2023-03-08 05:00:00+00:00,0.99999517,0.99999517,0.99999517,0.99999517,0,chainlink,measured,1.1517000000005329,2
2023-03-08 06:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,1,chainlink,measured,0.7381000000006299,2
2023-03-08 07:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,0.7381000000006299,2
2023-03-08 08:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,0.8381000000001748,2
2023-03-08 09:00:00+00:00,0.99996381,0.99996381,0.99996381,0.99996381,0,chainlink,measured,0.8381000000001748,2
